recipe_id,ingredient_id,quantity,unit
2468,93,1,cup
2468,28,1,cup
2468,73, 1/2,tsp
2468,17, , 
2468,24979,1, 
2469,108,2,cups
2469,280,3, 
2469,646, 1/4,cup
2469,1664,1,tbsp
2469,211, , 
2470,1165,1 1/2,tbsp
2470,22,2 1/2,tbsp
2470,24987,3, 
2470,108,1,cup
2471,94,2,tsp
2471,432, 1/2,cup
2471,192, 1/2,cup
2471,14,5, 
2471,12,1,tsp
2471,17, , 
2472,24995,1, 
2472,24996,1 1/2,cups
2472,951,1, 
2472,475,1,tbsp
2472,161, 1/2,tbsp
2472,17, 1/2,tsp
2472,25001, , 
2472,256,1 1/2,cups
2472,475,1,tbsp
2472,1368, 3/4,cup
2472,25005, , 
2472,1015,1, 
2472,940, , 
2473,147,1, 
2473,1999,1, 
2474,26,1,tsp
2474,40, 3/4,cup
2474,41, 1/2,tsp
2474,335,5,cups
2474,15, 1/2,tsp
2474,136, 1/4,tsp
2474,429,2, 
2474,17, , 
2474,26, 1/2,tsp
2474,593,1,tsp
2474,40,2,tbsp
2474,354,4,cups
2474,41,1,tsp
2474,1977,1,cup
2474,17, , 
2474,1350,8, 
2474,138,2,tbsp
2474,511,1,tbsp
2474,244,2,tbsp
2475,1176,2,tbsp
2475,169,1,tbsp
2475,161,2,tsp
2476,25032,1 1/2,cups
2476,683, 3/4,cup
2476,645, 3/4,cup
2476,1874,3,tbsp
2476,133,2,tbsp
2476,139,1,tbsp
2476,161,1,tbsp
2476,520,1,tbsp
2476,22,2,tsp
2476,1246,2, 
2476,136, 1/2,tsp
2476,17, , 
2477,839, 3/4,cup
2477,238,1 1/2,cups
2477,270, 3/4,cup
2477,1392, 3/4,cup
2477,649,1,cup
2477,53, 1/2,cup
2477,139,1,tbsp
2477,26,1,tbsp
2477,17, , 
2478,422, 1/2,cup
2478,474,1 1/2,cups
2478,1031,1,cup
2478,923, 1/3,cup
2478,161,1,tsp
2478,25058, , 
2478,431,2,tbsp
2478,475,1,tbsp
2478,1766,1, 
2479,1140,1, 
2479,219, 1/2,cup
2479,167,1,tsp
2479,681,1 1/2,cups
2479,499,1 1/2,cups
2479,25067, , 
2479,25068, , 
2479,1198, 1/2,cup
2479,681, 1/2,cup
2479,225, , 
2479,1146, , 
2479,225, , 
2479,2138, , 
2479,25075, , 
2479,217, , 
2479,226, , 
2480,25078,3,cups
2480,22,8,tbsp
2480,510,5,tbsp
2480,25081,2,tsp
2480,211, , 
2480,73,2,tbsp
2481,96,3,cups
2481,22,8,tbsp
2481,510,5,tbsp
2481,168,2,tsp
2481,211, , 
2481,73,2,tbsp
2482,1824, , 
2483,82,1,cup
2483,26,2,tbsp
2483,39,1,tsp
2483,12, 1/4,tsp
2483,79,2, 
2483,177,1, 
2483,721, 1/2,cup
2483,784, 1/2,cup
2483,147, 1/2,cup
2483,302, 1/2,cup
2483,346, 1/4,cup
2483,1479, 1/2,tsp
2483,15,1,tsp
2483,8, 1/2,tsp
2483,127, 1/2,tsp
2483,17, , 
2483,47,2,tbsp
2483,116, , 
2484,82, 3/4,cup
2484,373,1,cup
2484,73,3,tbsp
2484,177,12,mm
2484,79,3, 
2484,39,1,tsp
2484,12, 1/2,tsp
2484,92, 1/2,tsp
2484,86,1,tbsp
2484,40,1,cup
2484,302,1,cup
2484,346,1,cup
2484,249,1,cup
2484,15,1,tsp
2484,8, 1/2,tsp
2484,17, , 
2484,47,2,tbsp
2484,116, , 
2485,373,1,cup
2485,82, 3/4,cup
2485,133,2,tsp
2485,177,1, 
2485,79,3, 
2485,39,1,tsp
2485,12, 1/2,tsp
2485,40, 3/4,cup
2485,599, 1/2,cup
2485,346, 3/4,cup
2485,302, 3/4,cup
2485,86,1,tsp
2485,92, 1/2,tsp
2485,8, 1/2,tsp
2485,15,1,tsp
2485,17, , 
2485,808, , 
2486,373,1,cup
2486,82, 3/4,cup
2486,249,1,cup
2486,346,1,cup
2486,302,1,cup
2486,40,1,cup
2486,86,1,tbsp
2486,112, 1/2,tsp
2486,8, 1/2,tsp
2486,15,1,tsp
2486,17, , 
2486,177,12,mm
2486,79,3, 
2486,39,1,tsp
2486,12, 1/2,tsp
2486,73,1,tbsp
2487,82, 1/2,cup
2487,373, 1/4,cup
2487,39,1,tsp
2487,79,2, 
2487,280,2, 
2487,66, 1/2,cup
2487,64,1,tsp
2487,346, 1/4,cup
2487,53, 3/4,cup
2487,8, 1/4,tsp
2487,15, 1/2,tsp
2487,17, , 
2487,47,2,tbsp
2487,808, , 
2488,27,5,tbsp
2488,8, 1/4,tsp
2488,15, 1/4,tsp
2488,17, , 
2488,26,1,tbsp
2488,51, 1/2,tsp
2488,41,1,tsp
2488,52, 1/2,tsp
2488,329,5, 
2488,12, 1/4,tsp
2488,22,2,tsp
2488,161, 1/2,tsp
2489,27,1,cup
2489,26,2 1/2,tbsp
2489,29, 1/2,tsp
2489,25189,1,tsp
2489,17, , 
2489,26, , 
2490,658, 1/4,cup
2490,35,1,cup
2490,27,1,tbsp
2490,86,1,tsp
2490,8, 1/4,tsp
2490,412,1,tbsp
2490,17, , 
2490,114,2,cups
2490,177,2, 
2490,79,2 to 3, 
2490,25202, 1/4,tsp
2490,26,1,tbsp
2490,51, 3/4,tsp
2490,39, 1/4,tsp
2490,2038,2 to 3, 
2490,12, 1/4,tsp
2490,329,6 to 8, 
2490,25209, , 
2490,989, , 
2491,115,1,cup
2491,25212,1,tsp
2491,22, 1/2,tsp
2491,26,1,tbsp
2491,17, 1/2,tsp
2491,35,6,tbsp
2491,25217,2, 
2491,244, 1/4,cup
2491,22, , 
2491,17, , 
2491,25221,1,cup
2491,41, 1/2,tsp
2491,36, 1/2,cup
2491,1596, 1/2,tsp
2491,1225, 1/2,cup
2491,96,1,cup
2491,599, 1/4,cup
2491,268, 1/2,tsp
2491,17, , 
2491,26, , 
2491,645, 1/2,cup
2491,1392,1,cup
2492,6,1 1/2,cups
2492,40, 1/2,cup
2492,58,1 1/2,tbsp
2492,47, 1/2,cup
2492,41,2,tbsp
2492,161,1,tsp
2492,36,3,tbsp
2492,643,1, 
2492,17, , 
2492,76, 1/2,cup
2492,114, 3/4,cup
2492,295, , 
2492,26, , 
2492,57, 1/3,cup
2492,58, 1/2,tsp
2492,25248, 1/4,cup
2492,1343, 1/4,cup
2492,96, 1/4,cup
2492,22, , 
2492,17, , 
2492,364,4, 
2492,265,4,tsp
2492,1015,4, 
2492,366,4, 
2492,519,4, 
2492,896,4, 
2492,66,4, 
2492,17, , 
2492,25261, , 
2493,71,1 1/2,cups
2493,35, 1/2,cup
2493,58,1,tbsp
2493,253, 1/2,tsp
2493,17, , 
2493,115,1 1/2,cups
2493,465,1,tsp
2493,133,2,tsp
2493,17, , 
2493,115, , 
2493,83,1,cup
2493,41,1,tbsp
2493,588, 1/2,cup
2493,148, 1/4,cup
2493,17, , 
2493,26,1 3/4,tsp
2493,35,1 1/2,cups
2493,58,4,tsp
2493,148, 1/2,cup
2493,17, , 
2493,853,6,tsp
2493,365,12,tbsp
2493,134,36, 
2494,6, 1/2,cup
2494,58,1,tbsp
2494,40, 1/4,cup
2494,588,2,tbsp
2494,47,1,tbsp
2494,36,1,tbsp
2494,268, 1/2,tsp
2494,17, , 
2494,184, 1/4,tsp
2494,111,1,tsp
2494,26, , 
2494,54,1,cup
2494,270, 1/4,cup
2494,58, 1/2,tsp
2494,22, , 
2494,17, , 
2494,25301,9, 
2494,109, , 
2494,287,4 1/2,tsp
2494,25304, 1/2,recipe
2494,134,9, 
2494,1392,9,tbsp
2495,108,3,cups
2495,22,3,tbsp
2495,1820,6,tbsp
2495,25310,6,tbsp
2495,25311,1,cup
2495,25312,1,cup
2495,101,4, 
2495,1824, , 
2496,1820,36,tsp
2496,101,12, 
2496,108,6 3/4,cups
2496,1798,3,tbsp
2496,246,75,gms
2497,1820,3,tbsp
2497,1798,1,tsp
2497,2200,2,tbsp
2497,101,2,cups
2497,108, 1/2,cup
2497,533, , 
2498,534,225,gms
2498,25327,1, 
2498,1260,1, 
2498,100,01-Feb, 
2498,25330,1 1/4,cups
2498,682, , 
2499,27,3,tbsp
2499,115,1,tbsp
2499,15, 1/2,tsp
2499,8, 1/4,tsp
2499,12, 1/4,tsp
2499,29,2, 
2499,26, 1/2,tsp
2499,17, , 
2499,784,2,cups
2499,26,2,tsp
2499,29,1,tsp
2499,12, 1/4,tsp
2499,15, 1/2,tsp
2499,22, , 
2499,17, , 
2499,47,1,tbsp
2500,26,2,tsp
2500,29, 1/2,tsp
2500,12, 1/4,tsp
2500,15, 1/2,tsp
2500,55,1,tsp
2500,22, 1/2,tsp
2500,17, , 
2500,27, 1/2,tbsp
2500,27,2,tbsp
2500,115,2,tbsp
2500,15, 1/2,tsp
2500,8, 1/4,tsp
2500,12, 1/4,tsp
2500,29, 1/4,tsp
2500,26, 1/2,tsp
2500,17, , 
2500,47,2,tbsp
2501,25365,1,cup
2501,25366, 1/2,cup
2501,35,1,cup
2501,86,4,tsp
2501,443, , 
2501,26,1,tsp
2501,39,1,tsp
2501,249,1,cup
2501,22,2,tsp
2501,161,1,tsp
2501,347,5,tsp
2501,2038,4, 
2501,701,2,tbsp
2501,192,1,tbsp
2501,177,25,mm
2501,418,1 1/2,cups
2501,25381,1 1/2,cups
2501,314,1,cup
2501,443, , 
2501,26,2,tsp
2501,39,1,tsp
2501,161,1,tsp
2501,25387, , 
2502,2205,1,cup
2502,73,1,tbsp
2502,39,1,tsp
2502,86,1,tbsp
2502,879, 1/4,cup
2502,25393, , 
2502,161,1,tsp
2502,2038,5, 
2502,347,1,tsp
2502,26,2,tsp
2502,39,1,tsp
2502,263,1 1/2,cups
2502,752,3,tbsp
2502,1083,3, 
2502,2208, , 
2502,25403,4,tbsp
2502,717, , 
2502,47,2,tbsp
2503,57, 1/2,cup
2503,36,1 1/2,cups
2503,47,1,cup
2503,39,2,tsp
2503,41,2,tbsp
2503,100,2,tsp
2503,2208, , 
2503,149,2,cups
2503,358,1,cup
2503,264,1,cup
2503,325,1,cup
2503,26,1,tbsp
2504,43,1 3/4,cups
2504,1310,3,tbsp
2504,2208, , 
2504,93, 1/3,cup
2504,752,3,tbsp
2504,47,3,tbsp
2504,1203,1 1/2,tsp
2504,334,1 1/2,tsp
2504,86,1,tbsp
2504,22,1 1/2,tbsp
2504,161,1,tbsp
2504,2208, , 
2504,1310, , 
2504,26, , 
2504,257, , 
2504,116, , 
2505,2204, 1/2,cup
2505,252, 1/2,cup
2505,1362, 1/2,cup
2505,86,1,tbsp
2505,17, , 
2505,26, , 
2505,2207, , 
2506,407, 1/4,cup
2506,93, 1/4,cup
2506,47, 1/4,cup
2506,26,2,tsp
2506,39,1,tsp
2506,250, 3/4,cup
2506,15, 3/4,tsp
2506,443, , 
2506,25449,4,tbsp
2506,25450,4,tbsp
2507,93,5,tbsp
2507,1319,3,tbsp
2507,47,3,tbsp
2507,1203,1 1/2,tsp
2507,334,1 1/2,tsp
2507,86,1,tbsp
2507,22,1 1/2,tbsp
2507,161,1,tbsp
2507,17, , 
2507,294,1 3/4,cups
2507,25461,3,tbsp
2507,17, , 
2507,54,1,cup
2507,62,3,tbsp
2507,17, , 
2507,1310, , 
2507,26, , 
2507,986, , 
2507,25469, , 
2508,25470,2,cups
2508,40, 1/2,cup
2508,351,1 to 2,tbsp
2508,565, 1/4,cup
2508,902, 1/4,cup
2508,58,1,tsp
2508,47,2,tbsp
2508,667, 1/4,cup
2508,133,2,tbsp
2508,582, 1/4,tbsp
2508,17, , 
2509,1189,3,cups
2509,1991, 1/4,cup
2509,58,2,tsp
2509,431, 1/4,cup
2509,683,1,cup
2509,588,2,tbsp
2509,461,2,tbsp
2509,212, , 
2509,133,4,tbsp
2509,17, , 
2509,814,3,tbsp
2510,47,1,tbsp
2510,14,2, 
2510,25494, 1/2,cup
2510,255, 1/4,cup
2510,315,1,tbsp
2510,68, 1/2,tsp
2510,17, , 
2510,246, , 
2510,26, , 
2511,76,1,cup
2511,393,2,tbsp
2511,1180,1,tsp
2511,73,2,tbsp
2511,17, , 
2511,26, , 
2512,373, 1/2,cup
2512,113,1 to 2, 
2512,395, 1/2,tsp
2512,1362,2,cups
2512,17, , 
2512,26, , 
2512,35,2,cups
2512,108,2,tbsp
2512,17, , 
2512,15, 1/2,tsp
2512,268,1,tsp
2512,267,2,tbsp
2512,47,2,tbsp
2513,183,5,tbsp
2513,76, 1/2,cup
2513,186,3, 
2513,185, 1/2,cup
2513,167, 1/2,tsp
2514,2058, 3/4,cup
2514,990,1,cup
2514,335,1,cup
2514,8, 1/2,tsp
2514,55,2,tsp
2514,15,1,tsp
2514,17, , 
2514,808, 3/4,cup
2514,348,50,mm
2514,41,2,tsp
2514,390,2 to 3, 
2514,47,2,tbsp
2515,186,3, 
2515,76, 3/4,cup
2515,185, 1/2,cup
2515,167,1,tsp
2516,186,3, 
2516,76, 3/4,cup
2516,185, 1/2,cup
2516,167,1,tsp
2517,2197,1, 
2517,133, , 
2517,564, 3/4,cup
2517,387, 3/4,cup
2517,450, 3/4,cup
2517,237, 1/2,cup
2517,588, 1/4,cup
2517,244, 1/4,cup
2517,36, 1/4,cup
2517,240, 1/4,cup
2517,133,2,tbsp
2517,161,2,tbsp
2517,58,1,tbsp
2517,17, , 
2518,410,1,tsp
2518,114,1,cup
2519,313,2,cups
2519,696,1,cup
2519,898,1,cup
2519,26,2,tsp
2519,41,2,tsp
2519,52,1,tsp
2519,58,1,tbsp
2519,40,1,cup
2519,53, 1/2,cup
2519,620, 1/2,cup
2519,25571, 1/2,cup
2519,15, 1/2,tsp
2519,17, , 
2519,47,2,tbsp
2521,25575,2, 
2521,692, 1/4,cup
2521,951,4, 
2521,25578,4, 
2521,450, 1/2,cup
2521,137, , 
2521,109, , 
2521,724,2,tbsp
2521,235,1,tsp
2521,1215,5,tbsp
2521,17, , 
2522,454, 1/2,cup
2522,53,2,tbsp
2522,1840,2,tbsp
2522,726,2,tsp
2522,137, 1/4,tsp
2522,158, 1/2,tsp
2522,133, 1/2,cup
2522,588,1,tbsp
2522,136,1,tsp
2523,825,3,cups
2523,25596, 1/2,cup
2523,214, 1/4,cup
2523,109,3,tbsp
2523,66, 1/2,cup
2523,76,1,tbsp
2523,108,2,cups
2523,107, 1/4,cup
2523,296, 1/2,cup
2523,388, 1/2,tsp
2523,17, , 
2524,825,2,cups
2524,917, 1/2,cup
2524,109,1,tbsp
2524,58,1,tbsp
2524,586,1,cup
2524,107,2,tbsp
2524,582,2,tsp
2524,17, , 
2525,825,2,cups
2525,351,2,tbsp
2525,109,1,tsp
2525,133,1,tsp
2525,40, 1/4,cup
2525,58,2,tsp
2525,665, 1/4,cup
2525,718, 1/2,cup
2525,107,2,tbsp
2525,108, 1/4,cup
2525,136,1,tsp
2525,17, , 
2526,825,1,cup
2526,109,2,tbsp
2526,40, 1/4,cup
2526,58,1,tsp
2526,43,2,cups
2526,667, 1/4,tsp
2526,47,1,tbsp
2526,17, , 
2526,582, 1/4,tsp
2527,25635,1,cup
2527,338,2,cups
2527,40,1, 
2527,58,1,tsp
2527,667, 1/4,tsp
2527,315,1,tbsp
2527,109,2,tbsp
2527,17, , 
2527,582, , 
2528,825,3,cups
2528,727,1,cup
2528,431, 1/4,cup
2528,133,3,tbsp
2528,40, 1/2,cup
2528,58,1,tsp
2528,53, 1/4,cup
2528,588,2,tbsp
2528,141,2,tbsp
2528,515, , 
2528,17, , 
2528,296, 1/4,cup
2529,25656,6, 
2529,25657,2, 
2529,521,2, 
2529,168, 1/4,cup
2529,36,4,tbsp
2529,584,1,cup
2529,161,2,tbsp
2529,22,2,tbsp
2529,209,2 to 3, 
2529,17, , 
2530,108,1,cup
2530,161,1 to 2,tsp
2530,430,1, 
2530,549,2, 
2530,22,1,tsp
2531,430,5, 
2531,25672,4, 
2531,108,1 1/4,cups
2531,37,4 to 5, 
2531,22,1,tbsp
2531,173,1,tbsp
2532,430,5, 
2532,2223,4, 
2532,108,1 1/4,cups
2532,37,4 to 5, 
2532,22,1,tbsp
2532,173,1,tbsp
2533,430,8, 
2533,211, 1/4,tsp
2533,25685, 1/2,cup
2533,427,2 1/2,cups
2533,22,1,tbsp
2533,228, , 
2534,430,1,cup
2534,108,3 1/2,cups
2534,528,1,cup
2534,436, 1/4,cup
2535,578,2,cups
2535,66, 3/4,cup
2535,672,1,cup
2535,139, 1/4,cup
2535,22,2,tbsp
2535,51,1,tbsp
2535,582,1,tsp
2536,951,8, 
2536,109,3,tbsp
2536,498,2,tbsp
2536,104, 1/4,tsp
2536,103,1,tbsp
2536,101, , 
2537,109,1,cup
2537,498,1,cup
2537,17, , 
2537,491,1 1/2,cups
2537,167, 1/4,tsp
2537,109, , 
2538,25712, 1/4,cup
2538,115,1,cup
2538,133,1,tbsp
2538,667,1,tbsp
2538,582,1,tsp
2538,17, , 
2538,448, 1/4,cup
2538,1367,1,cup
2538,40, 1/4,cup
2538,36, 1/4,cup
2538,58,1,tsp
2538,41,1,tsp
2538,17, , 
2539,822,1,cup
2539,25726,1,cup
2539,36, 1/2,cup
2539,39, 1/4,tsp
2539,75, 1/4,tsp
2539,22, 1/2,tsp
2539,25731,1 1/2,tbsp
2539,17, , 
2540,2225, 1/4,cup
2540,115,1,cup
2540,133,1,tbsp
2540,667,1,tbsp
2540,582,1,tsp
2540,17, , 
2541,941,2,tbsp
2541,512,1,cup
2541,161, , 
2541,1156,1,cup
2541,166, 1/2,cup
2541,22,6,tsp
2541,544,4, 
2542,25746, 1/2,tbsp
2542,35,1,cup
2542,203,2,tsp
2543,2228, 1/2,tbsp
2543,35,1,cup
2544,941,1,cup
2544,14,3, 
2544,39,2,tsp
2544,17, , 
2545,2017,2, 
2545,25756,1, 
2547,1261,1 1/2,cups
2547,59,1,cup
2547,450,1,cup
2547,109,2,tsp
2547,237, 1/2,cup
2547,564, 1/2,cup
2547,1395, 1/2,cup
2547,588,1,tbsp
2547,133,2,tbsp
2547,161,1 1/2,tbsp
2547,17, , 
2548,115, 3/4,cup
2548,76,1 1/2,cups
2548,26,4,tsp
2548,17, , 
2548,76, , 
2550,186,3, 
2550,133,1,tsp
2550,17, , 
2550,40, 1/4,cup
2550,130, 1/2,cup
2550,899, 1/4,cup
2550,53, 1/4,cup
2550,41, 1/2,tsp
2550,133,1,tsp
2551,76,2,cups
2551,133,14,tsp
2551,330,2,tsp
2551,22,1,tsp
2551,877, 1/2,tsp
2551,135,2,tbsp
2551,629,1,tsp
2552,1215,6,tbsp
2552,138, 1/2,cup
2552,25791, 1/2,cup
2552,296, 1/2,cup
2552,330,2,tsp
2552,22,1,tbsp
2552,76,1,cup
2552,17, 1/2,tsp
2552,133,1 1/2,tsp
2552,76, , 
2552,134,8, 
2552,731,6, 
2552,667,1,tsp
2552,582,2,tsp
2553,160,1 1/2,cups
2553,194,2, 
2553,22,1 1/2,tbsp
2553,76, 3/4,cup
2553,109, 1/4,cup
2553,17,2, 
2553,509,1 1/2,cups
2553,108,1,tsp
2553,62,2,tsp
2554,730,3,cups
2554,25813, 1/4,cup
2554,26,2,tsp
2554,40, 1/4,cup
2554,58,1,tsp
2554,52,1,tsp
2554,41,1,tsp
2554,17, , 
2555,26,2,tbsp
2555,66,1,cup
2555,996,2,tsp
2555,113,4, 
2555,378,25 to 30, 
2555,238,2,cups
2555,17, , 
2555,39,2,tsp
2555,347,2,tsp
2555,278,2,tsp
2556,784,1 1/4,cups
2556,482, 3/4,cup
2556,93, 1/4,cup
2556,8, 1/4,tsp
2556,15,1,tsp
2556,39, 1/4,tsp
2556,972,1,tsp
2556,26,2,tbsp
2556,51, 1/2,tsp
2556,85,1,tsp
2556,329,5 to 6, 
2556,14,2, 
2556,40, 1/4,cup
2556,17, , 
2556,94,1,tsp
2557,378,2,cups
2557,26,1 1/2,tsp
2557,51, 1/2,tsp
2557,1519,1,tsp
2557,25849,2,tbsp
2557,329,4 to 6, 
2557,12, 1/4,tsp
2557,409,2, 
2557,17, , 
2557,93, 1/4,cup
2557,47,2,tbsp
2558,784,2,cups
2558,26,1 1/2,tsp
2558,85,1,tsp
2558,329,4 to 6, 
2558,12, 1/4,tsp
2558,90, 1/2,cup
2558,8, 1/2,tsp
2558,17, , 
2558,93, 1/4,cup
2558,47,2,tbsp
2559,378,2,cups
2559,26,2,tbsp
2559,12, , 
2559,201, , 
2559,246,1,tsp
2559,463,1,cup
2559,879,2,tbsp
2559,41,1,tsp
2559,17, , 
2560,94,1,tbsp
2560,51,1,tsp
2560,39,1,tsp
2560,85,1,tsp
2560,90,1,tsp
2560,234,1, 
2560,12, 1/4,tsp
2560,329,5 to 6, 
2560,784,2 1/2,cups
2560,17, , 
2560,93, 1/4,cup
2561,378,2,cups
2561,389, , 
2561,26,1,tbsp
2561,40, 1/2,cup
2561,53, 1/2,cup
2561,15, 1/2,tsp
2561,8, 1/4,tsp
2561,17, , 
2561,93,2,tbsp
2561,432,1,tbsp
2562,730,2,cups
2562,58,1,tbsp
2562,246,1,tbsp
2562,26,1,tbsp
2562,22,1,tsp
2562,375,1,tsp
2562,17, , 
2563,730,1 1/2,cups
2563,1999, 3/4,cup
2563,475,2,tbsp
2563,25906,2,tbsp
2563,432,2,tbsp
2564,77, 3/4,cup
2564,108,1 1/2,cups
2564,17, , 
2564,354,3,cups
2564,40, 1/2,cup
2564,26,1,tsp
2564,41,1,tsp
2564,17, , 
2564,53,1 1/2,cups
2564,40, 1/2,cup
2564,15, 1/4,tsp
2564,136, 1/2,tsp
2564,22,1,tsp
2564,17, , 
2564,107,1,tbsp
2564,296,5,tbsp
2565,133, 1/4,cup
2565,25925,3,tbsp
2565,351,2,tbsp
2565,258,2,tbsp
2565,498,2,tbsp
2565,582,1 1/2,tsp
2565,17, 1/2,tsp
2565,235,2,tbsp
2565,40,2,tbsp
2566,1130,1 1/2,cups
2566,26, , 
2566,17, , 
2566,1983,5,tbsp
2566,26,1,tbsp
2566,659, 1/4,cup
2567,263,2,cups
2567,17, , 
2567,26, , 
2568,578,6, 
2568,133,1,tbsp
2568,58,1,tsp
2568,40, 1/2,cup
2568,136, 1/2,tsp
2568,582,1,tsp
2568,258,2,tbsp
2568,15,1,tsp
2568,17, , 
2568,22, 1/2,tsp
2568,1130,4,cups
2568,26, , 
2568,17, , 
2569,25955,120,ml
2569,25956,30,ml
2569,25957, , 
2569,1766, , 
2570,24,1,cup
2570,25960,8,tbsp
2570,161,2,tbsp
2570,495,2, 
2570,522,4, 
2570,682, , 
2571,186,3, 
2571,109,3,tsp
2571,17, , 
2571,1439, , 
2572,25969,1, 
2572,109,1,tbsp
2572,377,3, 
2572,296,100,gms
2572,25973, , 
2572,17, , 
2573,66,1,cup
2573,296,5,tbsp
2573,643,2, 
2573,109,2,tbsp
2573,17, , 
2574,66,1,cup
2574,109,2,tbsp
2574,296, 1/3,cup
2574,17, , 
2574,137, 1/4,tsp
2574,388, 1/4,tsp
2574,497,2, 
2574,109,2,tsp
2574,296,2,tsp
2575,76, 1/4,cup
2575,246, 1/4,cup
2575,108,5,tbsp
2575,17, , 
2575,265, , 
2575,354,2 1/4,cups
2575,26,1,tbsp
2575,40, 1/2,cup
2575,41,1,tsp
2575,107,2,tbsp
2575,296, 1/4,cup
2575,108, 1/4,cup
2575,17, , 
2575,844,1,cup
2575,15,1,tsp
2575,22,1,tsp
2575,107,2,tbsp
2575,258,2,tbsp
2575,17, , 
2575,296, 1/4,cup
2576,296, 1/2,cup
2576,66,1,cup
2576,588, 1/4,cup
2576,109,1,tbsp
2576,582,2,tsp
2576,17, , 
2576,186,2, 
2576,108, 1/2,cup
2576,667,1,tsp
2576,17, , 
2576,497,6, 
2576,109,6,tsp
2577,497,8, 
2577,107, 1/2,cup
2577,62,5,tbsp
2577,108, 1/2,cup
2577,167, 1/4,tsp
2577,109,4,tsp
2577,26027, , 
2577,169, , 
2578,509,2 1/2,cups
2578,22,3,tbsp
2578,177,25, 
2578,161, 1/2,tsp
2578,261,1, 
2578,101, , 
2579,592,1,cup
2579,109,1,tbsp
2579,40, 1/2,cup
2579,314, 1/2,cup
2579,108, 1/2,cup
2579,107,2,tbsp
2579,17, , 
2579,107,1,tbsp
2580,93,2,cups
2580,58,1,tbsp
2580,41,2,tbsp
2580,87,1,tbsp
2580,1069,2,tbsp
2580,17, , 
2580,26,1,tbsp
2580,51,1,tsp
2580,329,4, 
2580,14,2, 
2581,1031,1 1/4,cups
2581,564,1,cup
2581,474, 1/2,cup
2581,24, , 
2582,76, 1/2,cup
2582,17, , 
2582,265, , 
2582,1852,1,cup
2582,26,1,tbsp
2582,58,1,tsp
2582,40, 1/2,cup
2582,599, 1/2,cup
2582,582,2,tsp
2582,807,1,cup
2582,17, , 
2582,53,2,cups
2582,40, 1/2,cup
2582,58,1,tbsp
2582,582,1,tsp
2582,148, 1/4,cup
2582,26,1,tbsp
2582,15, 1/2,tsp
2582,17, , 
2582,22,1,tbsp
2582,296,6,tbsp
2582,296, 1/2,cup
2583,508,1,ltr
2583,35,1,tbsp
2584,26081,1,cup
2584,166, 1/2,cup
2584,108,1 1/4,cups
2584,22,2,tbsp
2584,37,10, 
2585,26086,15, 
2586,159,6,tbsp
2586,76,1,cup
2586,184,1,tsp
2586,185, 1/2,tbsp
2586,109, 1/2,cup
2586,108,2,tbsp
2586,538, 1/4,cup
2586,185, 1/4,cup
2586,69, 1/4,cup
2586,167,1,tsp
2586,26097,2,cups
2586,498,2,tbsp
2587,23, 1/4,cup
2587,133,2,tbsp
2587,161,1,tbsp
2587,203,1,tbsp
2587,17, 1/2,tsp
2587,474, 1/2,cup
2587,207, 3/4,cup
2587,584,1,cup
2587,1009, 1/2,cup
2587,1867, 1/2,cup
2588,26109,1 1/2,cups
2588,494,1,cup
2588,493,2,cups
2588,26112,2,cups
2588,62,2,tbsp
2588,24, , 
2589,1749,1 1/2,cups
2589,103,1,tbsp
2589,22,2,tsp
2589,150, 1/2,cup
2589,164, , 
2590,26120,1, 
2590,107,2,cups
2590,62, 1/4,cup
2590,167,1,tsp
2590,22,2,tbsp
2590,493,2,tbsp
2590,114, 1/4,cup
2590,2244,1,cup
2590,26128, , 
2590,26129, , 
2591,808,1 1/2,cups
2591,427, 1/2,cup
2591,36, 1/2,cup
2591,75,1,tsp
2591,26134, 1/4,tsp
2591,17, , 
2591,477,1 1/4,cups
2591,161,1,tsp
2591,926,1 1/4,cups
2591,367, 1/2,cup
2592,499,2,cups
2592,164,1,cup
2592,185,1,tbsp
2592,167, 1/2,tsp
2593,1115,1 1/2,cups
2593,1767,1 1/2,cups
2593,978,1,cup
2593,670,8 to 10, 
2593,22, 1/2,tsp
2593,17, , 
2594,428,8, 
2594,108,2 1/2,cups
2594,22, 1/4,cup
2594,2101,1,tbsp
2594,228, , 
2594,166,2,tbsp
2594,160,2,tbsp
2594,1957, 1/4,cup
2594,62, 1/2,tsp
2594,211, 1/4,tsp
2595,26160,6,cups
2595,1819,1,cup
2595,246,4,tsp
2595,22,5,tbsp
2595,107,2,tbsp
2595,1811, 1/4,tsp
2596,58, 3/4,cup
2596,15,1,tbsp
2596,1069,1,tsp
2596,34,2,tsp
2596,161, 1/2,tbsp
2596,17, , 
2597,58,1,cup
2597,15,1,tbsp
2597,1069,1,tsp
2597,34,2,tsp
2597,161, 1/2,tbsp
2597,17, , 
2598,58, 3/4,cup
2598,15,1,tbsp
2598,1069,1,tsp
2598,34,2,tsp
2598,161, 1/2,tbsp
2598,17, , 
2599,456,1,cup
2599,15, 1/2,cup
2599,161,1 1/2,tbsp
2599,17, , 
2600,26188,1,cup
2600,161, 1/4,cup
2600,17,1,tsp
2601,77,2,cups
2601,1788,1 1/4,cups
2601,47, 1/2,cup
2601,41,1,tbsp
2601,17, , 
2601,28,2 1/2,tbsp
2601,26, , 
